@relation i2p

@attribute avg_payload_len numeric
@attribute max_payload_len numeric
@attribute fragment_ratio numeric
@attribute entopy_len numeric
@attribute variance numeric
@attribute seq_exist numeric
@attribute isI2P {yes,no}

@data
642.584906,1460,0,3.7112,631.027432,0,no
984.505051,1460,0,3.278915,727.911456,0,no
982.459184,1460,0,3.219664,737.218577,0,no
610.333333,1460,0,3.785898,615.589277,0,no
598.489796,1460,0,3.782015,612.205067,0,no
975.818182,1460,0,3.278554,739.782492,0,no
611.58,1460,0,3.837986,615.987559,0,no
725.480769,2920,0,3.681901,752.368864,0,no
603.395833,1460,0,3.751466,617.753493,0,no
672.236364,1460,0,3.639606,644.442934,0,no
642.509434,1460,0,3.686747,631.19411,0,no
642.509434,1460,0,3.735496,630.863103,0,no
999.453608,2277,0,3.274521,740.349375,0,no
982.55102,1460,0,3.209492,739.307357,0,no
982.5,1460,0,3.272289,735.915011,0,no
985.632653,1460,0,3.229856,743.079879,0,no
2281.292063,4380,0,2.367676,1653.505294,0,no
598.693878,1460,0,3.727558,611.795283,0,no
657.796296,1460,0,3.639606,638.371002,0,no
736,1332,0,0.865857,747.37514,0,no
736,1332,0,0.921928,748.628375,0,no
736,1332,0,0.865857,747.37514,0,no
502,984,0,0.921928,525.00582,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
810.571429,2374,0,1.663605,819.110014,0,no
497.4,1072,0,1.902175,446.370365,0,no
830,2119,0,1.35678,877.471607,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
985.653061,1460,0,3.219664,735.402609,0,no
672.090909,1460,0,3.639606,644.453301,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
583,984,0,0.865857,581.429531,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
654.788462,2920,0,3.81388,681.062399,0,no
622.4,1460,0,3.744473,618.877,0,no
776.5,1190,0,0.921928,757.597262,0,no
637.78,1460,0,3.673085,633.8289,0,no
1006.083333,2920,0,3.277981,783.90403,0,no
746.711864,1460,0,3.467113,673.511998,0,no
598.44898,1460,0,3.808965,612.422225,0,no
616.382979,1460,0,3.736916,621.094549,0,no
962.673913,1917,0,2.86329,754.331648,0,no
482.466667,1460,0,3.809937,549.750306,0,no
2193.747525,4380,0,2.564186,1636.609004,0,no
2222.909804,4380,0,2.620461,1632.114464,0,no
995.670103,1835,0,3.21012,738.154005,0,no
642.54717,1460,0,3.588452,631.803567,0,no
331.818182,1151,0,2.879506,391.970526,0,no
332.909091,1151,0,3.149397,403.985744,0,no
610.294118,1460,0,3.706675,615.364709,0,no
999.114583,1460,0,3.150402,738.659073,0,no
778,1195,0,0.921928,759.389375,0,no
699.912281,1460,0,3.613009,654.97448,0,no
642.471698,1460,0,3.686747,631.195456,0,no
2195.915179,4344,0,2.592198,1615.030453,0,no
698.833333,1460,0,3.568451,658.473949,0,no
637.86,1460,0,3.673085,633.823976,0,no
769,1332,0,0.921928,772.069801,0,no
497.4,1072,0,1.902175,446.370365,0,no
830,2119,0,1.277613,873.061717,0,no
945.666667,2374,0,1.446617,995.703555,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
508.333333,1069,0,1.35678,490.154445,0,no
992.412371,1460,0,3.233381,737.665526,0,no
992.474227,1460,0,3.212488,742.033473,0,no
995.939394,1460,0,3.237815,739.162612,0,no
995.21,1836,0,3.244722,743.365254,0,no
642.471698,1460,0,3.686747,631.195456,0,no
637.78,1460,0,3.648279,633.888949,0,no
476.87234,1460,0,3.921713,540.176409,0,no
1004.153061,1460,0,3.18902,744.683742,0,no
2162.099502,4380,0,2.609696,1598.902582,0,no
508.2,1072,0,1.902175,451.304839,0,no
964.666667,2376,0,1.35678,1000.099843,0,no
963.666667,2374,0,1.35678,999.165271,0,no
1650,3967,0,1.843856,1588.425137,0,no
1485,2920,0,1.902175,1394.469591,0,no
1485,2920,0,1.999218,1386.31802,0,no
1485,2920,0,1.999218,1386.31802,0,no
2406.133333,4380,0,2.020623,2152.932775,0,no
1257.25,3081,0,1.672933,1253.25343,0,no
631.333333,1516,0,1.446617,648.403953,0,no
1489.2,4380,0,1.854286,1532.221392,0,no
1237.333333,2920,0,1.950212,1125.209233,0,no
1237.333333,2920,0,1.950212,1125.209233,0,no
1237.333333,2920,0,1.950212,1125.209233,0,no
1237.333333,2920,0,1.950212,1125.209233,0,no
546.848485,1072,0,1.492508,324.124095,0,no
502.9,1072,0,1.858321,386.360467,0,no
541.142857,1516,0,1.56704,573.180137,0,no
572.769231,1072,0,1.975331,413.850419,0,no
672.309091,1460,0,3.684578,643.635684,0,no
967,2383,0,1.35678,1002.798138,0,no
848,2119,0,1.277613,882.490739,0,no
964.666667,2376,0,1.35678,1000.099843,0,no
1350,3967,0,1.940073,1290.331293,0,no
1350,2920,0,1.986188,1243.932752,0,no
1650,3967,0,1.843856,1588.425137,0,no
1485,2920,0,1.902175,1394.469591,0,no
686.267857,1460,0,3.637604,649.755563,0,no
1804.6,2963,0,2.07839,1484.009779,0,no
444.5,1306,0,1.505876,473.180156,0,no
1117.555556,3081,0,1.825394,1066.233688,0,no
634.666667,1516,0,1.548795,651.800742,0,no
1241,2920,0,1.950212,1130.286493,0,no
1485,3967,0,2.030672,1433.457753,0,no
1485,3967,0,1.999218,1415.05056,0,no
1350,3967,0,2.031737,1285.233863,0,no
1485,2920,0,1.999218,1386.31802,0,no
301,301,0,0.591673,289.191446,0,no
300,300,0,0.543564,289.827535,0,no
1069.555556,2823,0,1.926868,998.54998,0,no
1200.705882,3562,0,2.620152,1158.084914,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.816689,581.1796,0,no
583,984,0,0.865857,581.429531,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
582.5,984,0,0.865857,581.047395,0,no
1200,2920,0,1.962815,1142.131954,0,no
964.333333,2374,0,1.35678,999.491245,0,no
598.530612,1460,0,3.782015,612.203889,0,no
985.683673,1836,0,3.272289,743.126442,0,no
637.9,1460,0,3.648279,633.883646,0,no
985.642857,1460,0,3.209492,737.728979,0,no
982.632653,1460,0,3.229785,735.04937,0,no
508.333333,1069,0,1.35678,490.154445,0,no
769,1332,0,0.921928,772.069801,0,no
945.666667,2374,0,1.35678,990.555547,0,no
497.4,1072,0,1.999218,441.654451,0,no
830,2119,0,1.35678,877.471607,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
598.530612,1460,0,3.782015,612.203889,0,no
985.632653,1460,0,3.334349,721.651519,0,no
672.054545,1460,0,3.662198,644.064464,0,no
610.372549,1460,0,3.733138,615.437328,0,no
642.358491,1460,0,3.613009,631.656228,0,no
642.471698,1460,0,3.686747,631.195456,0,no
1114.909091,2745,0,1.806382,1005.328331,0,no
1177.8,2502,0,1.70044,1087.899537,0,no
1354.615385,2920,0,1.839086,1199.852383,0,no
1013.666667,2574,0,1.277613,1063.341613,0,no
1226.4,2920,0,1.902175,1154.993364,0,no
1177.8,2502,0,1.70044,1087.899537,0,no
1467.5,2920,0,1.871602,1328.714643,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1362.666667,4205,0,1.575448,1366.117607,0,no
1682.571429,4205,0,2.368523,1540.456496,0,no
1308.666667,3962,0,1.752715,1318.576359,0,no
1882,3962,0,1.664498,1815.367901,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1902.666667,4380,0,2.160705,1640.613825,0,no
1013.666667,2574,0,1.207519,1059.114547,0,no
1114.909091,2920,0,1.865999,1015.056107,0,no
1399,2574,0,1.370951,1385.067427,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1682.571429,4205,0,2.118078,1523.780239,0,no
1761,4380,0,1.769546,1722.825264,0,no
1613.142857,3962,0,2.368523,1478.731563,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1902.666667,4380,0,2.411602,1543.406886,0,no
656.615385,2920,0,3.734233,679.9811,0,no
1226.4,2745,0,1.70044,1146.110671,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1308.666667,3962,0,1.733661,1299.983287,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1411.5,2920,0,2.217022,1189.138521,0,no
1013.666667,2574,0,1.277613,1063.341613,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
2140.5,4380,0,2.128085,1882.079037,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1467.5,2920,0,1.73136,1346.29931,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1119.2,2574,0,1.867634,1065.412251,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1882,3962,0,1.664498,1815.367901,0,no
1712.4,2920,0,2.235926,1257.765951,0,no
1022,1683,0,0.865857,1013.617186,0,no
1362.666667,4205,0,1.670444,1372.78087,0,no
1963,4205,0,1.792481,1900.421054,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1467.5,2920,0,1.73136,1346.29931,0,no
1411.5,2920,0,2,1254.003721,0,no
1013.666667,2574,0,1.207519,1059.114547,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
2140.5,4380,0,2,1918.547367,0,no
1472.25,3962,0,1.434549,1513.969259,0,no
1761,4380,0,1.769546,1722.825264,0,no
1399,2574,0,1.251629,1387.611027,0,no
1013.666667,2574,0,1.277613,1063.341613,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1882,3962,0,1.664498,1815.367901,0,no
1902.666667,4380,0,2.160705,1640.613825,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1963,4205,0,1.921928,1886.232694,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1411.5,2920,0,2.355389,1144.075292,0,no
1467.5,2920,0,1.871602,1328.714643,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1902.666667,4380,0,2.411602,1543.406886,0,no
1533,4205,0,1.584963,1596.823096,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1399,2574,0,1.370951,1385.067427,0,no
1761,4380,0,1.769546,1722.825264,0,no
1963,4205,0,1.921928,1886.232694,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1411.5,2920,0,2.355389,1144.075292,0,no
2140.5,4380,0,2.251629,1831.179426,0,no
1398.333333,1460,0,1.043436,748.786458,0,no
985.653061,1460,0,3.229785,735.525209,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1411.5,2920,0,2.217022,1189.138521,0,no
1013.666667,2574,0,1.207519,1059.114547,0,no
1533,4205,0,1.584963,1596.823096,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
2140.5,4380,0,2,1918.547367,0,no
1600.909091,4380,0,1.898893,1583.84554,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1119.2,2574,0,1.867634,1065.412251,0,no
1682.571429,4205,0,2.040224,1582.363707,0,no
1613.142857,3962,0,2.368523,1478.731563,0,no
1902.666667,4380,0,2.160705,1640.613825,0,no
1533,4205,0,1.584963,1596.823096,0,no
1963,4205,0,1.792481,1900.421054,0,no
1177.8,2920,0,1.854286,1131.887893,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1882,3962,0,1.921928,1784.955399,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
2140.5,4380,0,2,1918.547367,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1761,4380,0,1.621641,1727.798431,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1399,2574,0,1.370951,1385.067427,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1882,3962,0,1.792481,1802.988428,0,no
1902.666667,4380,0,2.411602,1543.406886,0,no
985.636364,1460,0,3.237815,736.589549,0,no
982.438776,1460,0,3.272289,735.928389,0,no
1533,4205,0,1.584963,1596.823096,0,no
1472.25,2745,0,1.75,1256.8957,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1613.142857,3962,0,2.199688,1501.968989,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1226.4,2920,0,1.733776,1165.102772,0,no
1308.666667,3962,0,1.733661,1299.983287,0,no
1712.4,2920,0,2.155639,1327.411139,0,no
1761,4380,0,1.769546,1722.825264,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1119.2,2574,0,1.867634,1065.412251,0,no
1963,4205,0,1.921928,1886.232694,0,no
1882,3962,0,1.921928,1784.955399,0,no
1712.4,2920,0,2.155639,1327.411139,0,no
1533,4205,0,1.584963,1596.823096,0,no
1963,4205,0,1.921928,1886.232694,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1613.142857,3962,0,2.368523,1478.731563,0,no
1761,4380,0,1.769546,1722.825264,0,no
1902.666667,4380,0,2.289246,1717.992572,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1119.2,2574,0,1.70044,1074.563862,0,no
1362.666667,4205,0,1.733661,1366.691917,0,no
1682.571429,4205,0,2.368523,1540.456496,0,no
1411.5,2920,0,2.355389,1144.075292,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1902.666667,4380,0,2.411602,1543.406886,0,no
1600.909091,4380,0,1.818924,1526.108856,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1472.25,2920,0,2.07782,1270.375325,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1613.142857,3962,0,1.856565,1489.362996,0,no
1467.5,4380,0,2.004936,1398.206185,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1902.666667,4380,0,2.411602,1543.406886,0,no
1226.4,2920,0,1.854286,1163.808262,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1399,2574,0,1.251629,1387.611027,0,no
1467.5,2920,0,1.871602,1328.714643,0,no
1472.25,2920,0,2.355389,1188.494913,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1882,3962,0,1.664498,1815.367901,0,no
2140.5,4380,0,2,1918.547367,0,no
1226.4,2920,0,1.854286,1163.808262,0,no
1963,4205,0,1.664498,1910.182029,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1467.5,2920,0,1.871602,1328.714643,0,no
1882,3962,0,1.792481,1802.988428,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1533,4205,0,1.584963,1596.823096,0,no
2140.5,4380,0,2.128085,1882.079037,0,no
1308.666667,3962,0,1.733661,1299.983287,0,no
1761,4380,0,1.769546,1722.825264,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1119.2,2574,0,1.70044,1074.563862,0,no
1963,4205,0,1.792481,1900.421054,0,no
1882,3962,0,1.792481,1802.988428,0,no
2140.5,4380,0,2.128085,1882.079037,0,no
982.438776,1460,0,3.209492,739.323002,0,no
642.54717,1460,0,3.637604,631.506649,0,no
628.090909,1460,0,2.638807,576.740389,0,no
333.272727,1151,0,2.879506,393.098932,0,no
1533,4205,0,1.584963,1596.823096,0,no
1682.571429,4205,0,2.118078,1523.780239,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1613.142857,3962,0,2.368523,1478.731563,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
2140.5,4380,0,2,1918.547367,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1399,2574,0,1.251629,1387.611027,0,no
1177.8,2920,0,1.902175,1110.111617,0,no
1472.25,2745,0,1.842371,1220.39596,0,no
1761,4380,0,1.769546,1722.825264,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1613.142857,3962,0,2.199688,1501.968989,0,no
2140.5,4380,0,2,1918.547367,0,no
1533,4205,0,1.584963,1596.823096,0,no
1963,4205,0,1.792481,1900.421054,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1761,4380,0,1.769546,1722.825264,0,no
1613.142857,3962,0,2.199688,1501.968989,0,no
868.857143,2574,0,1.48151,878.458927,0,no
1533,4205,0,1.584963,1596.823096,0,no
2140.5,4380,0,2.128085,1882.079037,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1963,4205,0,1.792481,1900.421054,0,no
1411.5,2920,0,2.355389,1144.075292,0,no
1556.727273,2920,0,2.332915,1139.072348,0,no
1362.666667,4205,0,1.733661,1366.691917,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1467.5,2920,0,1.871602,1328.714643,0,no
1882,3962,0,1.792481,1802.988428,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
2140.5,4380,0,2.128085,1882.079037,0,no
1177.8,2502,0,1.70044,1087.899537,0,no
1761,4380,0,1.769546,1722.825264,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1682.571429,4205,0,2.199688,1565.038748,0,no
1613.142857,3962,0,2.040224,1518.34943,0,no
2140.5,4380,0,2.251629,1831.179426,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1472.25,2920,0,2.07782,1270.375325,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1467.5,2920,0,1.871602,1328.714643,0,no
1882,3962,0,1.792481,1802.988428,0,no
1013.666667,2574,0,1.207519,1059.114547,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1902.666667,4380,0,2.289246,1599.67717,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1963,4205,0,1.792481,1900.421054,0,no
1882,3962,0,1.664498,1815.367901,0,no
2140.5,4380,0,2,1918.547367,0,no
1533,4205,0,1.584963,1596.823096,0,no
1963,4205,0,1.664498,1910.182029,0,no
1177.8,2920,0,1.902175,1110.111617,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1882,3962,0,1.792481,1802.988428,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1902.666667,4380,0,2.289246,1599.67717,0,no
1308.666667,3962,0,1.843856,1319.398807,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1119.2,2574,0,1.70044,1074.563862,0,no
1682.571429,4205,0,2.040224,1582.363707,0,no
1882,3962,0,1.664498,1815.367901,0,no
1712.4,2920,0,2.235926,1257.765951,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1472.25,2920,0,2.251629,1207.880253,0,no
1472.25,3962,0,1.584963,1521.107984,0,no
1411.5,2920,0,2.355389,1144.075292,0,no
1761,4380,0,1.769546,1722.825264,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1712.4,2920,0,2.058814,1378.296743,0,no
1362.666667,4205,0,1.843856,1374.459335,0,no
1177.8,2920,0,1.854286,1131.887893,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1963,4205,0,1.792481,1900.421054,0,no
868.857143,2574,0,1.663605,880.366717,0,no
1882,3962,0,1.664498,1815.367901,0,no
2140.5,4380,0,2.251629,1831.179426,0,no
1533,4205,0,1.584963,1596.823096,0,no
1682.571429,4205,0,1.856565,1570.787987,0,no
1308.666667,3962,0,1.733661,1299.983287,0,no
1882,3962,0,1.921928,1784.955399,0,no
1761,4380,0,1.769546,1722.825264,0,no
2140.5,4380,0,2.251629,1831.179426,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
1119.2,2574,0,1.70044,1074.563862,0,no
1533,4205,0,1.584963,1596.823096,0,no
1682.571429,4205,0,2.368523,1540.456496,0,no
1308.666667,3962,0,1.733661,1299.983287,0,no
1613.142857,3962,0,1.987773,1467.718471,0,no
1600.909091,4380,0,1.898893,1520.625194,0,no
1712.4,2920,0,2.155639,1327.411139,0,no
1013.666667,2574,0,1.35678,1068.436213,0,no
702.553571,1460,0,3.680228,654.669449,0,no
982.418367,1460,0,3.282799,733.7823,0,no
610.294118,1460,0,3.733138,615.437889,0,no
476.957447,1460,0,3.889931,539.270071,0,no
637.78,1460,0,3.623271,633.9472,0,no
666.98,2920,0,3.677652,691.833254,0,no
642.584906,1460,0,3.735496,630.858375,0,no
2276.802303,4380,0,2.436675,1663.083146,0,no
642.471698,1460,0,3.735496,630.865603,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
497.4,1072,0,1.902175,446.370365,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
830,2119,0,1.277613,873.061717,0,no
949,2383,0,1.35678,994.183029,0,no
945.666667,2374,0,1.35678,990.555547,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
583,984,0,0.865857,581.429531,0,no
582.5,984,0,0.865857,581.047395,0,no
697.566038,2920,0,3.864906,738.125136,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
745.616667,1926,0,3.578213,680.491543,0,no
642.584906,1460,0,3.7112,631.027432,0,no
610.372549,1460,0,3.785898,615.587875,0,no
975.838384,1460,0,3.237815,737.800489,0,no
603.520833,1460,0,3.615971,616.697341,0,no
331.818182,1151,0,2.967065,395.223896,0,no
598.653061,1460,0,3.727558,611.794825,0,no
637.78,1460,0,3.673085,633.8289,0,no
985.632653,1460,0,3.209492,737.556758,0,no
654.826923,2920,0,3.78735,680.692705,0,no
1018,2720,0,1.51579,1061.949816,0,no
642.396226,1460,0,3.735496,630.870875,0,no
642.509434,1460,0,3.662198,631.352656,0,no
985.656566,1460,0,3.248162,734.457017,0,no
611.74,1460,0,3.810719,615.916547,0,no
476.829787,1460,0,3.889931,539.253314,0,no
642.54717,1460,0,3.686747,631.192852,0,no
996.948454,2121,0,3.222955,748.879663,0,no
992.474227,1460,0,3.150126,745.428623,0,no
984.535354,1460,0,3.289304,736.602301,0,no
990.958763,1460,0,3.243759,736.588666,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
1187.25,2920,0,1.770951,1215.282232,0,no
945.666667,2374,0,1.35678,990.555547,0,no
830,2119,0,1.277613,873.061717,0,no
497.4,1608,0,1.915885,470.474184,0,no
949,2383,0,1.277613,989.968734,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
642.471698,1460,0,3.7112,631.032907,0,no
637.9,1460,0,3.598133,634.002137,0,no
1847.428571,5760,0,1.773214,1961.04249,0,no
642.471698,1460,0,3.686747,631.195456,0,no
2149.73,4380,0,2.52542,1594.302807,0,no
995.783505,1838,0,3.20027,740.45839,0,no
610.411765,1460,0,3.733138,615.437187,0,no
666.9,2920,0,3.730172,692.577814,0,no
642.471698,1460,0,3.637604,631.507077,0,no
657.611111,1460,0,3.663238,638.105812,0,no
763,1332,0,0.865857,767.270682,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
582.5,984,0,0.865857,581.047395,0,no
582.5,984,0,0.865857,581.047395,0,no
583,984,0,0.865857,581.429531,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.816689,581.1796,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
2065.858974,4380,0,2.611319,1571.743638,0,no
2140.982456,4380,0,2.602964,1585.248554,0,no
2051.918919,2920,0,2.565202,1506.834533,0,no
638.1,1460,0,3.623271,633.939936,0,no
2219.213483,2920,0,2.519773,1635.884829,0,no
965.538462,1460,0,2.789147,746.690377,0,no
914.2,1460,0,1.867634,797.503771,0,no
1037.833333,1460,0,1.625815,864.915628,0,no
610.490196,1460,0,3.785898,615.584245,0,no
2270.690821,4380,0,2.28228,1680.714066,0,no
637.86,1460,0,3.623271,633.944826,0,no
637.9,1460,0,3.598133,634.002137,0,no
642.358491,1460,0,3.735496,630.873647,0,no
508.333333,1069,0,1.35678,490.154445,0,no
769,1332,0,0.921928,772.069801,0,no
945.666667,2374,0,1.35678,990.555547,0,no
497.4,1072,0,1.902175,446.370365,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
830,2119,0,1.35678,877.471607,0,no
813.428571,2383,0,1.56704,821.158394,0,no
1004.804124,2920,0,3.376359,777.58474,0,no
642.584906,1460,0,3.662198,631.351329,0,no
642.433962,1460,0,3.7112,631.034911,0,no
637.78,1460,0,3.673085,633.8289,0,no
2083.519231,4380,0,2.348734,1620.367989,0,no
